AGENCY_CODE,LABM_CODE,LABP_CODE,LABMT_CODE,LABM_NAME,LABM_SHORT_NAME,LABM_SHORT_NAME_Orig,LABM_REF,LABM_MASK,LABM_UNITS,LABM_LOW_VALUE,LABM_HIGH_VALUE,est_type
303,2E1_MQ02,MOISTURE_RELEASE,,15 Bar moisture,15 Bar moisture,15 Bar moisture,,,,,,
303,2E2,MOISTURE_RELEASE,,"1/3 Bar, pressure plate",Moisture content - 1,Moisture content - 1,,,,,,
303,2E3,MOISTURE_RELEASE,,"1/10 Bar, pressure plate",Moisture content - 1,Moisture content - 1,,,,,,
303,2E4,MOISTURE_RELEASE,,"1 Bar, pressure plate",Moisture content - 1,Moisture content - 1,,,%,,,
303,2Y1,,,Available water capacity - calc (diff 2E2 and 2E1),Available water capa,Available water capa,,,,,,
303,2Y2,,,PAWC,Plant available wate,Plant available wate,,,,,,
303,2Z1_R1,,,Aqu. Silt+Clay/Total Silt+Clay,Silt+Clay/Total Silt,Silt+Clay/Total Silt,,,,,,
303,2Z1_R2,DISPERSION_INDEX,,Dispersion ratio,Dispersion ratio (R2,Dispersion ratio (R2,,,,,,
303,2Z2_Clay,,,Clay fraction,Clay,Clay Fraction,,,,,,
303,2Z2_Clay_C,,,Clay (%) - Coventry and Fett pipette method,Clay,Clay,,,,,,
303,2Z2_Clay_M,,,Clay - MIR QLD Calibration 1,Clay - MIR,Clay - MIR,,,,,,
303,2Z2_Clay_N,,,Clay (%) - Not recorded,Clay,Clay,,,,,,
303,2Z2_Clay_P,,,Clay (%) - Plummet balance,Clay,Clay,,,,,,
303,2Z2_CS,,,Coarse sand fraction,Coarse sand,Coarse sand,,,,,,
303,2Z2_CS_CF,,,Coarse sand (%) - Coventry and Fett pipette method,Coarse sand,Coarse sand,,,,,,
303,2Z2_CS_NR,,,Coarse sand (%) - Not recorded,Coarse sand,Coarse sand,,,,,,
303,2Z2_CS_PB,,,Coarse sand (%) - Plummet balance,Coarse sand,Coarse sand,,,,,,
303,2Z2_FS,,,Fine sand fraction,Fine sand,Fine sand,,,,,,
303,2Z2_FS_CF,,,Fine sand (%) - Coventry and Fett pipette method,Fine sand,Fine sand,,,,,,
303,2Z2_FS_NR,,,Fine sand (%) - Not recorded,Fine sand,Fine sand,,,,,,
303,2Z2_FS_PB,,,Fine sand (%) - Plummet balance,Fine sand,Fine sand,,,,,,
303,2Z2_Grav,,,Gravel (%),Gravel,Gravel,,,,,,
303,2Z2_Silt,,,Silt fraction,Silt,Silt Fraction,,,,,,
303,2Z2_Silt_C,,,Silt (%) - Coventry and Fett pipette method,Silt,Silt,,,,,,
303,2Z2_Silt_M,,,Silt - MIR QLD Calibration 1,Silt - MIR,Silt - MIR,,,,,,
303,2Z2_Silt_N,,,Silt (%) - Not recorded,Silt,Silt,,,,,,
303,2Z2_Silt_P,,,Silt (%) - Plummet balance,Silt,Silt,,,,,,
303,2Z2_TotSan,,,Total sand - MIR QLD Calibration 1,Total sand - MIR,Total sand - MIR,,,,,,
303,2Z3,DENSITY,,Bulk Density,Bulk Density,Bulk Density,,,g/cm3,,,
303,2Z3_CS,,,CS,CS,CS,,,,,,
303,2Z3_FS,,,FS,FS,FS,,,,,,
999,3_C_B,EC,3.00,Electrical conductivity or soluble salts - Total soluble salts %,Ecx,Ecx,CSIRO,,%,,,
999,3_NR,EC,3.00,Electrical conductivity or soluble salts - Not recorded,EC,EC,CSIRO_NR,,?,,,
999,3A_C_2.5,EC,3.011,EC of 1:2.5 soil/water extract,Ecx,Ecx,CSIRO,,dS/m,,,
999,3A_TSS,EC,3.02,Electrical conductivity or soluble salts - Total soluble salts %,Ecx,Ecx,CSIRO,,%,,,
999,3A1,EC,3.01,EC of 1:5 soil/water extract,EC,EC,ASLSH Vol 3,,dS/m,,,
999,3B1,SOLUBLE_SALT,,Estimation of soluble salt concentration,Soluble salt,Soluble salt,ASLSH SCM,,%,,,
999,3C1,IONIC_STRENGTH,,Estimation of soil ionic strength,Ionic strength,Ionic strength,ASLSH SCM,,nM,,,
999,3D1,REDOX_POTENTIAL,,Redox potential (Eh; field),Redox Potential,Redox Potential,ASLSH SCM,,mV,,,
999,4_NR,PH,4.00,pH of soil - Not recorded,pH,pH,CSIRO_NR,,,,,
999,4A_C_1,PH,4.012,pH of soil - pH of 1:1 soil/water suspension,pH Soil/water,pH Soil/water,CSIRO,,,,,
999,4A_C_2.5,PH,4.011,pH of soil - pH of 1:2.5 soil/water suspension,pH Soil/water,pH Soil/water,CSIRO,,,,,
999,4A1,PH,4.01,pH of 1:5 soil/water suspension,pH Soil/water,pH Soil/water,ASLSH Vol 3,99.99,,,,
303,4A1_MQ01,,,pH aqueous - MIR QLD Calibration 1,pH aqueous - MIR,pH aqueous - MIR,,,,,,
303,4A1_MQ02,,,pH aqueous,pH aqueous,pH aqueous,,,,,,
501,4B_AL,,,,,,,,,,,
501,4B_AL_NR,,,,,,,,,,,
999,4B_C_2.5,PH,4.021,pH of soil - pH of 1:2.5 Soil/0.1M CaCl2 suspension,pH Soil/CaCl2,pH Soil/CaCl2,CSIRO,,,,,
999,4B1,PH,4.02,pH of 1:5 soil/0.01M calcium chloride extract - direct,pH Soil/CaCl2,pH Soil/CaCl2,ASLSH Vol 3,99.99,,,,
999,4B2,PH,4.02,pH of 1:5 soil/0.01M calcium chloride extract - following Method 4A1,pH Soil/CaCl2,pH Soil/CaCl2,ASLSH Vol 3,99.99,,,,
999,4C_C_1,PH,4.031,pH of 1:1 soil/1M potassium chloride suspension,pH Soil/KCl,pH Soil/KCl,CSIRO,99.99,,,,
999,4C1,PH,4.03,pH of 1:5 soil/1M potassium chloride extract - direct,pH Soil/KCl,pH Soil/KCl,ASLSH Vol 3,99.99,,,,
999,4C2,PH,4.03,pH of 1:5 soil/1M potassium chloride extract - following Method 4A1,pH Soil/KCl,pH Soil/KCl,ASLSH Vol 3,99.99,,,,
999,4D1,PH,4.04,pH of sodium fluoride suspension,pH (NaF),pH (NaF),ASLSH Vol 3,99.99,,,,
999,4E1,PH,4.05,pH of hydrogen peroxide extract,pH (H2O2),pH (H2O2),ASLSH Vol 3,99.99,,,,
999,4F1,PH_CHANGE,4.06,pH change,pH Change,pH Change,ASLSH Vol 3,99.99,,,,
501,4G_NR,,,,,,,,,,,
999,4G1,PH,,Field determination of pH,Field pH,Field pH,ASLSH SCM,,,,,
999,5_C_B,CHLORIDE,5.00,Water soluble Chloride - Method recorded as B,Water soluble Cl,Water soluble Cl,CSIRO,,mg/kg,,,
999,5_NR,CHLORIDE,5.00,Water soluble Chloride - Cl(%) - Not recordede,Water soluble Cl,Water soluble Cl,CSIRO NR,,%,,,
303,503.01a,DENSITY,,Bulk Density of small intact soil core (see report ERA2004-01),Bulk Density,Bulk Density (small core),,,g/cm3,,,
303,503.05a,DENSITY,,Bulk Density fine earth + gravel (see report ERA2004-01),BD (fine earth + gravel),BD (fine earth + gravel),,,g/cm3,,,
303,503.08a,DENSITY,,Bulk Density fine earth only (see report ERA2004-01),Bulk Density,BD (fine earth),,,g/cm3,,,
999,5A_C_2.5,CHLORIDE,5.011,Chloride - 1:2.5 soil/water extract,Water soluble Cl,Water soluble Cl,CSIRO,,mg/kg,,,
999,5A1,CHLORIDE,5.01,"Chloride - 1:5 soil/water extract, potentiometric titration",Water soluble Cl,Water soluble Cl,ASLSH Vol 3,,mg/kg,,,
999,5A2,CHLORIDE,5.01,"Chloride - 1:5 soil/water extract, automated colour",Water soluble Cl,Water soluble Cl,ASLSH Vol 3,,mg/kg,,,
999,5A2a,CHLORIDE,,"Chloride - 1:5 soil/water extract, automated colour",Water soluble Cl,Water soluble Cl,ASLSH SCM,,mg/kg,,,
999,5A2b,CHLORIDE,,"Chloride - 1:5 soil/water extract, FIA",Water soluble Cl,Water soluble Cl,ASLSH SCM,,mg/kg,,,
999,5A3a,CHLORIDE,,"Chloride - 1:5 soil/water extract, ion chromatography (chemical suppression of eluent conductivity)",Water soluble Cl,Water soluble Cl,ASLSH SCM,,mg/kg,,,
999,5A3b,CHLORIDE,,"Chloride - 1:5 soil/water extract, ion chromatography (single column with electronic suppression of eluent conductivity)",Water soluble Cl,Water soluble Cl,ASLSH SCM,,mg/kg,,,
999,5A4,CHLORIDE,,"Chloride - 1:5 soil/water extract, ICPAES",Water soluble Cl,Water soluble Cl,ASLSH SCM,,mg/kg,,,
303,5M1_Ca/Mg,CA/MG,,Ca:Mg,Calcium to magnesium,Calcium to magnesium,,,,,,
303,5Z1,NACL,,Calculation based on chloride,NaCl,NaCl,,,,,,
999,6_DC,ORGANIC_CARBON,6.00,Organic carbon (%) - Dry combustion,Organic carbon,Organic carbon,CSIRO,,%,,,
999,6A1,ORGANIC_CARBON,6.01,Organic carbon - Walkley and Black,Organic carbon,Organic carbon,ASLSH Vol 3,,%,,,
999,6A1_UC,ORGANIC_CARBON,6.011,Organic carbon (%) - Uncorrected Walkley and Black method,Organic carbon,Organic carbon,CSIRO,,%,,,
999,6B1,ORGANIC_CARBON,6.02,Total organic carbon - Heanes wet oxidation,Organic carbon,Organic carbon,ASLSH Vol 3,,%,,,
999,6B2,ORGANIC_CARBON,6.02,"Total organic carbon - high frequency induction furnace, volumetric",Organic carbon,Organic carbon,ASLSH Vol 3,,%,,,
999,6B2a,ORGANIC_CARBON,,"Total organic carbon - high frequency induction furnace, volumetric (no soil pretreatment)",Organic carbon,Organic carbon,ASLSH SCM,,%,,,
999,6B2b,ORGANIC_CARBON,,"Total organic carbon - high frequency induction furnace, infared/thermal (no soil pretreatment)",Organic carbon,Organic carbon,ASLSH SCM,,%,,,
999,6B3,ORGANIC_CARBON,6.02,"Total organic carbon - high frequency induction furnace, infrared",Organic carbon,Organic carbon,ASLSH Vol 3,,%,,,
999,6B4,ORGANIC_CARBON,,Total organic carbon - infared diffuse reflectance spectroscopy,Organic carbon,Organic carbon,ASLSH SCM,,%,,,
999,6B4a,ORGANIC_CARBON,,Total organic carbon - NIR reflectance spectroscopy,Organic carbon,Organic carbon,ASLSH SCM,,%,,,
999,6B4b,ORGANIC_CARBON,,Total organic carbon - MIR reflectance spectroscopy,Organic carbon,Organic carbon,ASLSH SCM,,%,,,
303,6B4b_MQ01,,,Total organic carbon,Total organic carbon,Total organic carbon,,,,,,
303,6B4b_MQ02,,,Total organic carbon,Total organic carbon,Total organic carbon,,,,,,
303,6B5,,,"Total Organic Carbon, (2)","Organic Carbon, LECO","Organic Carbon, LECO",,,,,,
999,6C1,ORGANIC_CARBON,6.03,Particulate organic C (POC),Organic carbon,Organic carbon,ASLSH SCM,,%,,,
999,6D1,ORGANIC_CARBON,6.03,Pyrophosphate-extractable carbon,Organic carbon,Organic carbon,ASLSH SCM,,%,,,
999,6E1,ORGANIC_CARBON,,Potassium permanganate oxidisable C (PPOC),Organic carbon,Organic carbon,ASLSH SCM,,%,,,
999,6F1,CARBON,,Charcoal-C,Carbon,Carbon,ASLSH SCM,,%,,,
999,6G1,CARBON,,"Total organic matter, organic C and carbonate by loss-on-ignition",Carbon,Carbon,ASLSH SCM,,%,,,
999,6Z,ORGANIC_CARBON,6.00,Organic carbon (%) - Not recorded,Organic carbon,Organic carbon,CSIRO NR,,%,,,
999,7_C_B,NITROGEN,7.01,Total Nitrogen - method description not recorded,Total Nitrogen,Total Nitrogen,CSIRO,,%,,,
999,7_NR,NITROGEN,7.00,Total nitrogen (%) - Not recorded,Total Nitrogen,Total Nitrogen,CSIRO NR,,%,,,
999,7A1,NITROGEN,7.01,"Total nitrogen - semimicro Kjeldahl, steam distillation",Total Nitrogen,Total Nitrogen,ASLSH Vol 3,,%,,,
999,7A2,NITROGEN,7.01,"Total nitrogen - semimicro Kjeldahl , automated colour",Total Nitrogen,Total Nitrogen,ASLSH Vol 3,,%,,,
999,7A2a,NITROGEN,,"Total nitrogen - semimicro Kjeldahl , automated colour, continuous segmented flow",Total Nitrogen,Total Nitrogen,ASLSH SCM,,%,,,
999,7A2b,NITROGEN,,"Total nitrogen - semimicro Kjeldahl , automated colour, FIA",Total Nitrogen,Total Nitrogen,ASLSH SCM,,%,,,
999,7A3,NITROGEN,7.02,Total nitrogen (where nitrate > 20 mg N kg-1) - steam distillation,Total Nitrogen,Total Nitrogen,ASLSH Vol 3,,%,,,
999,7A4,NITROGEN,7.02,Total nitrogen (where nitrate > 20 mg N kg-1) - automated colour,Total Nitrogen,Total Nitrogen,ASLSH Vol 3,,%,,,
999,7A5,NITROGEN,7.03,"Total nitrogen - high frequency induction furnace, thermal conductivity",Total Nitrogen,Total Nitrogen,ASLSH Vol 3,,%,,,
999,7A6,NITROGEN,,Total nitrogen - infared diffuse reflectance spectroscopy,Total Nitrogen,Total Nitrogen,ASLSH SCM,,%,,,
999,7A6a,NITROGEN,,Total nitrogen - NIR reflectance spectroscopy,Total Nitrogen,Total Nitrogen,ASLSH SCM,,%,,,
999,7A6b,NITROGEN,,Total nitrogen - MIR reflectance spectroscopy,Total Nitrogen,Total Nitrogen,ASLSH SCM,,%,,,
303,7A6B_MQ01,,,Total nitrogen - MIR QLD Calibration 1,Total nitrogen - MIR,Total nitrogen - MIR,,,,,,
303,7A6B_MQ02,,,Total nitrogen,Total nitrogen,Total nitrogen,,,,,,
303,7A7,,,"Total Nitrogen, (3)","Total N, Leco Furnac","Total N, Leco Furnac",,,,,,
999,7B1,NITRATE,7.03,Water soluble nitrate - automated colour,Water soluble NO3,Water soluble NO3,ASLSH Vol 3,,mg/kg,,,
999,7B1a,NITRATE,,"Water soluble nitrate - automated colour, continuous segmented flow",Water soluble NO3,Water soluble NO3,ASLSH SCM,,mg/kg,,,
999,7B1b,NITRATE,,"Water soluble nitrate - automated colour, FIA",Water soluble NO3,Water soluble NO3,ASLSH SCM,,mg/kg,,,
999,7B2,NITRATE,,Water soluble nitrate - ion chromatography,Water soluble NO3,Water soluble NO3,ASLSH SCM,,mg/kg,,,
999,7C_CASO4,NITRATE,7.12,CaSO4 extractable nitrate. O'Brien and Fiore (1962),CaSO4 Extr. NO3,CaSO4 Extr. NO3,CSIRO,,mg/kg,,,
999,7C1,MIN_NITROGEN,7.03,Mineral nitrogen with 2M KCl - steam distillation,Mineral nitrogen,Mineral nitrogen,ASLSH Vol 3,,mg/kg,,,
999,7C1a,AMMONIUM-N,7.04,"Ammonium-N, in presence or absence of nitrite",Ammonium-N,Ammonium-N,ASLSH Vol 3,,mg/kg,,,
999,7C1b,(NITRATE+NITRITE)-N,7.05,"(Nitrate+nitrite)-N, in presence of nitrite",(Nitrate+nitrite)-N,(Nitrate+nitrite)-N,ASLSH Vol 3,,mg/kg,,,
999,7C1c,(AMMONIUM+NO3+NO2)-N,7.06,"(Ammonium+nitrate+nitrite)-N, in presence of nitrite",(NH4+NO2+NO3)-N,(NH4+NO2+NO3)-N,ASLSH Vol 3,,mg/kg,,,
999,7C1d,(AMMONIUM+NITRATE)-N,7.07,"(Ammonium+nitrate)-N, in presence of nitrite",(NH4+NO3)-N,(NH4+NO3)-N,ASLSH Vol 3,,mg/kg,,,
999,7C1e,NITRATE-N,7.08,"Nitrate-N, in presence of nitrite",Nitrate-N,Nitrate-N,ASLSH Vol 3,,mg/kg,,,
999,7C1f,NITRATE-N,7.09,"Nitrate-N, in absence of nitrite",Nitrate-N,Nitrate-N,ASLSH Vol 3,,mg/kg,,,
999,7C1g,(AMMONIUM+NITRATE)-N,7.10,"(Ammonium+nitrate)-N, in absence of nitrite",(NH4+NO3)-N,(NH4+NO3)-N,ASLSH Vol 3,,mg/kg,,,
999,7C1h,NITRITE-N,7.11,Nitrite-N,Nitrate-N,Nitrate-N,ASLSH Vol 3,,mg/kg,,,
999,7C2,MIN_NITROGEN,7.03,Mineral nitrogen with 2M KCl - automated colour,Mineral nitrogen,Mineral nitrogen,ASLSH Vol 3,,mg/kg,,,
303,7C2_NH4,,,"NH4-N - 2M KCl extractable,colorimetry",NH4-N - 2M KCl,NH4-N - 2M KCl,,,,,,
303,7C2_NO2,,,"NO2-N - 2M KCl extractable,colorimetry",NO2-N - 2M KCl,NO2-N - 2M KCl,,,,,,
303,7C2_NO3,,,"NO3-N - 2M KCl extractable,colorimetry",NO3-N - 2M KCl,NO3-N - 2M KCl,,,,,,
999,7C2a,MIN_NITROGEN,,"Mineral nitrogen with 2M KCl - automated colour, continuous segmented flow",Mineral nitrogen,Mineral nitrogen,ASLSH SCM,,mg/kg,,,
999,7C2b,MIN_NITROGEN,,"Mineral nitrogen with 2M KCl - automated colour, FIA",Mineral nitrogen,Mineral nitrogen,ASLSH SCM,,mg/kg,,,
303,7D1,,,Nitrogen/Sulphur ratio,N/S ratio,N/S ratio,,,,,,
999,7D1a,MIN_NITROGEN,,"Potentially mineralisable N, hot KCl extraction - automated colour, continuous segmented flow",Mineral nitrogen,Mineral nitrogen,ASLSH SCM,,mg/kg,,,
999,7D1b,MIN_NITROGEN,,"Potentially mineralisable N, hot KCl extraction - automated colour, FIA",Mineral nitrogen,Mineral nitrogen,ASLSH SCM,,mg/kg,,,
999,7D1c,MIN_NITROGEN,,"Potentially mineralisable N, hot KCl extraction - NIR diffuse reflectance spectroscopy",Mineral nitrogen,Mineral nitrogen,ASLSH SCM,,mg/kg,,,
999,7D2a,MIN_NITROGEN,,"Potentially mineralisable N, anerobic incubation - automated colour, continuous segmented flow",Mineral nitrogen,Mineral nitrogen,ASLSH SCM,,mg/kg,,,
999,7D2b,MIN_NITROGEN,,"Potentially mineralisable N, anerobic incubation - automated colour, FIA",Mineral nitrogen,Mineral nitrogen,ASLSH SCM,,mg/kg,,,
999,8A1,C/N_RATIO,8.01,Total organic carbon/total nitrogen ratio,Total Organic C/N,Total Organic C/N,ASLSH Vol 3,,,,,
999,8B1,C/N_RATIO,,Organic carbon - Walkley and Black/total nitrogen ratio,Total Organic C/N,Total Organic C/N,ASLSH Vol 3,,,,,
303,8C1,,,Carbon/Sulphur ratio,C/S ratio,C/S ratio,,,,,,
501,9_E_NR,,,,,,,,,,,
999,9_NR,PHOSPHORUS,9.99,Available P (mg/kg) - Not recorded,Available P,Available P,CSIRO NR,,mg/kg,,,
999,9A_HCL,PHOSPHORUS,9.011,Total element - P(%) - By boiling HCl,Total P,Total P,CSIRO,,%,,,
999,9A_HCLP2O5,PHOSPHORUS,9.012,Total element - P(%) - By boiling HCl(P2O5),Total P,Total P,CSIRO,,%,,,
999,9A_HF+,PHOSPHORUS,9.014,Total element - P(%) - HF/HCl04 Digest,Total P,Total P,CSIRO,,%,,,
999,9A_NR,PHOSPHORUS,9.001,Total element - P(%) - Not recorded,Total P,Total P,CSIRO,,%,,,
501,9A_S14,PHOSPHORUS,,,Total P,Total P,,,%,,,
999,9A1,PHOSPHORUS,9.01,Total phosphorus - X-ray fluorescence,Total P,Total P,ASLSH Vol 3,,%,,,
999,9A2,PHOSPHORUS,9.01,Total phosphorus - sodium carbonate fusion,Total P,Total P,ASLSH Vol 3,,%,,,
999,9A3,PHOSPHORUS,9.015,"Total Phosphorus (ppm) - semimicro kjeldahl, automated colour",Total P,Total P,ASLSH Vol 3,,mg/kg,,,
999,9A3a,PHOSPHORUS,,"Total Phosphorus (ppm) - semimicro kjeldahl, automated colour, FIA/continuous segmented flow",Total P,Total P,ASLSH SCM,,mg/kg,,,
999,9A3b,PHOSPHORUS,,"Total Phosphorus (ppm) - semimicro kjeldahl, ICPAES",Total P,Total P,ASLSH SCM,,mg/kg,,,
999,9B_9C,PHOSPHORUS,9.99,Available P (mg/kg) - Bicarbonate P - 0.5M NaHCO3 extractable,Available P,Available P,CSIRO,,mg/kg,,,
501,9B_NR,,,,,,,,,,,
999,9B1,PHOSPHORUS,9.02,Bicarbonate-extractable phosphorus - manual colour,Extractable P,Extractable P,ASLSH Vol 3,,mg/kg,,,
999,9B2,PHOSPHORUS,9.02,Bicarbonate-extractable phosphorus - automated colour,Extractable P,Extractable P,ASLSH Vol 3,,mg/kg,,,
999,9B2_COL,PHOSPHORUS,9.02,Bicarbonate-extractable phosphorus - automated colour. Based on Colwell (1965). Method no longer recommended,Extractable P,Extractable P,CSIRO,,mg/kg,,,
999,9BUFF_0,PHOSPHORUS,9.095,"Buffering Capacity by 0.01M CaCl2, solution of 0 ppm phosphorus added (CSIRO Div of Soil Tech Mem 63/1972)",Buffering Capacity,Buffering Capacity,CSIRO,,,,,
999,9BUFF_0.5,PHOSPHORUS,9.095,"Buffering Capacity by 0.01M CaCl2, solution of 0.5 ppm phosphorus added (CSIRO Div of Soil Tech Mem 63/1972)",Buffering Capacity,Buffering Capacity,CSIRO,,,,,
999,9BUFF_1,PHOSPHORUS,9.095,"Buffering Capacity by 0.01M CaCl2, solution of 1 ppm phosphorus added (CSIRO Div of Soil Tech Mem 63/1972)",Buffering Capacity,Buffering Capacity,CSIRO,,,,,
999,9BUFF_2,PHOSPHORUS,9.095,"Buffering Capacity by 0.01M CaCl2, solution of 2 ppm phosphorus added (CSIRO Div of Soil Tech Mem 63/1972)",Buffering Capacity,Buffering Capacity,CSIRO,,,,,
999,9BUFF_4,PHOSPHORUS,9.095,"Buffering Capacity by 0.01M CaCl2, solution of 4 ppm phosphorus added (CSIRO Div of Soil Tech Mem 63/1972)",Buffering Capacity,Buffering Capacity,CSIRO,,,,,
999,9C1,PHOSPHORUS,9.03,Olsen-extractable phosphorus - manual colour,Extractable P,Extractable P,ASLSH Vol 3,,mg/kg,,,
999,9C2,PHOSPHORUS,9.03,Olsen-extractable phosphorus - automated colour,Extractable P,Extractable P,ASLSH Vol 3,,mg/kg,,,
999,9D1,PHOSPHORUS,9.04,Lactate-extractable phosphorus - manual colour,Extractable P,Extractable P,ASLSH Vol 3,,mg/kg,,,
999,9D2,PHOSPHORUS,9.04,Lactate-extractable phosphorus - automated colour,Extractable P,Extractable P,CSIRO,,mg/kg,,,
999,9E,PHOSPHORUS,9.99,Fluoride-extractable phosphorus (Bray 1-P),Extractable P,Extractable P,ASLSH SCM,,mg/kg,,,
999,9E1,PHOSPHORUS,9.05,Fluoride-extractable phosphorus (Bray 1-P) - manual colour,Extractable P,Extractable P,ASLSH Vol 3,,mg/kg,,,
999,9E2,PHOSPHORUS,9.05,Fluoride-extractable phosphorus (Bray 1-P) - automated colour,Extractable P,Extractable P,ASLSH Vol 3,,mg/kg,,,
999,9F1,PHOSPHORUS,9.06,Calcium chloride-extractable phosphorus - manual colour,Extractable P,Extractable P,ASLSH Vol 3,,mg/kg,,,
999,9F2,PHOSPHORUS,9.06,Calcium chloride-extractable phosphorus - automated colour,Extractable P,Extractable P,ASLSH Vol 3,,mg/kg,,,
999,9G_BSES,PHOSPHORUS,9.99,Available P (mg/kg) - Acid P - 0.005M H2SO4 (BSES),Available P,Available P,CSIRO,,mg/kg,,,
999,9G1,PHOSPHORUS,9.07,Acid-extractable phosphorus - manual colour,Extractable P,Extractable P,ASLSH Vol 3,,mg/kg,,,
999,9G2,PHOSPHORUS,9.07,Acid-extractable phosphorus - automated colour,Extractable P,Extractable P,ASLSH Vol 3,,mg/kg,,,
999,9H_NR,PHOSPHORUS,9.080,Posphate retention % - Not recorded,P retention,P retention,CSIRO,,%,,,
999,9H1,ANION_STORAGE,9.08,Anion storage capacity,Anion Storage,Anion Storage,ASLSH SCM,,%,,,
999,9I1,PHOSPHATE_SORPTION,9.09,Phosphate sorption index,PO4 sorption index,PO4 sorption index,ASLSH Vol 3,,,,,
303,9I2,,,Phosphorus buffer index (Colwell),Phosphorus buffer in,Phosphorus buffer in,,,,,,
999,9I2a,P_BUFFER_INDEX,,P buffer index - PBI (+ColP) - Murphy and Riley,P Buffer Index,P Buffer Index,ASLSH SCM,,,,,
999,9I2b,P_BUFFER_INDEX,,P buffer index - PBI (+ColP) - ICPAES,P Buffer Index,P Buffer Index,ASLSH SCM,,,,,
999,9I2c,P_BUFFER_INDEX,,P buffer index - PBI (+ColP) - Vanadate,P Buffer Index,P Buffer Index,ASLSH SCM,,,,,
303,9I3,,,PBI,Phosphorous buffer i,Phosphorous buffer i,,,,,,
999,9I3a,P_BUFFER_INDEX,,P buffer index - PBI (+OlsenP) - Murphy and Riley,P Buffer Index,P Buffer Index,ASLSH SCM,,,,,
999,9I3b,P_BUFFER_INDEX,,P buffer index - PBI (+OlsenP) - ICPAES,P Buffer Index,P Buffer Index,ASLSH SCM,,,,,
999,9I3c,P_BUFFER_INDEX,,P buffer index - PBI (+OlsenP) - Vanadate,P Buffer Index,P Buffer Index,ASLSH SCM,,,,,
303,9I4,,,Phosphorus buffer index (unadjusted),Phosphorus buffer in,Phosphorus buffer in,,,,,,
999,9I4a,P_BUFFER_INDEX,,P buffer index - PBI (unadj) - Murphy and Riley,P Buffer Index,P Buffer Index,ASLSH SCM,,,,,
999,9I4b,P_BUFFER_INDEX,,P buffer index - PBI (unadj) - ICPAES,P Buffer Index,P Buffer Index,ASLSH SCM,,,,,
999,9I4c,P_BUFFER_INDEX,,P buffer index - PBI (unadj) - Vanadate,P Buffer Index,P Buffer Index,ASLSH SCM,,,,,
999,9J1,PHOSPHATE_SORPTION,9.10,Phosphate sorption curve - manual colour,PO4 sorption curve,PO4 sorption curve,ASLSH Vol 3,,,,,
303,9J1_EPC,,,Equilibrium P concentration - manual colour,P sorption curve - m,P sorption curve - m,,,,,,
303,9J1_P,,,Phosphate sorption curve - manual colour,P sorption curve - m,P sorption curve - m,,,,,,
303,9J1_PBC,,,Phosphorus buffer capacity - manual colour,P buffer capacity - ,P buffer capacity - ,,,,,,
999,9J2,PHOSPHATE_SORPTION,9.11,Phosphate sorption curve - automated colour,PO4 sorption curve,PO4 sorption curve,ASLSH Vol 3,,,,,
303,9J2_EPC,,,Equilibrium P concentration - automated colour,P equilibrium - auto,P equilibrium - auto,,,,,,
303,9J2_P,,,Phosphate sorption curve - automated colour,P sorption curve - a,P sorption curve - a,,,,,,
303,9J2_PBC,,,Phosphorus buffer capacity - automated colour,P buffer capacity - ,P buffer capacity - ,,,,,,
999,9K1a,PHOSPHORUS_RATIO,,Mehlich 3-P saturation ratio - colorimetric estimate of P,P Ratio,P Ratio,ASLSH SCM,,,,,
999,9K1b,PHOSPHORUS_RATIO,,Mehlich 3-P saturation ratio - ICPAES estimate of P,P Ratio,P Ratio,ASLSH SCM,,,,,
999,9K2,PHOSPHORUS_RATIO,,Colwell-P/PBI(+ColP) ratio,P Ratio,P Ratio,ASLSH SCM,,,,,
999,9M,PHOSPHORUS,9.99,Available P (mg/kg) - Mehlich P,Available P,Available P,CSIRO,,mg/kg,,,
999,9R1,PHOSPHORUS,9.075,Resin extractable phosphorus - automated colour (CSIRO Div of Soil Tech Mem 63/1972),Extractable P,Extractable P,CSIRO,,,,,
303,a-23E,,,Peroxide oxidisable S calculated as equalivent acidity units,Peroxide oxidisable ,Peroxide oxidisable ,,,,,,
303,a-23Q,,,Excess Acid Neutralising Capacity calculated as equilavent acid neutralising units.,ANC equiv acidity,ANC equiv acidity,,,,,,
303,a-23R,,,Residual acid extractable S after peroxide expressed in equivalent acidity units,RAS equiv acidity,RAS equiv acidity,,,,,,
303,a-23U,,,Magnesium reacted calculated as equilavent acid neutralising units.,Mg equiv acidity,Mg equiv acidity,,,,,,
303,a-23Um,,,Magnesium reacted calculated as equilavent acid neutralising units.- ICPAES,"Mg equiv acidity, IC","Mg equiv acidity, IC",,,,,,
303,a-23X,CA,,Calcium reacted calaulated as equilavent acid neutralising units.,Ca eqiuv acidity,Ca eqiuv acidity,,,,,,
303,a-23Xh,CA,,Calcium reacted calaulated as equilavent acid neutralising units. - ICPAES,"Ca eqiuv acidity, IC","Ca eqiuv acidity, IC",,,,,,
999,M1a,SAR,M.01,Sodium absorption ratio (SAR),SAR,SAR,CSIRO,,,,,
999,MIN_EC,CLAY_MINERAL,XRD,Exchange Capacity - Minerology,,,CSIRO,,,,,
